_id,amount,brand,category,description,price,stock,tipo,url
"""66b1212676200a3b770e410f""",toallitas,"clásicas ",nosotras,8 unidades,1500,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722884389/vm6t616hmhzvzhvbdu1y.webp,true
"""66b1213876200a3b770e4110""",toallitas,nocturna suave,nosotras,8 unidades,1500,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722884408/ye4xtwx4li1ryur38qam.webp,true
"""66b121fd76200a3b770e4111""",toallitas,"super anatómica ",calipso,8 unidades,1,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722884605/vtqjphrrwwkitu2jgetn.webp,false
"""66b1224076200a3b770e4112""",toallitas,nocturnas,calipso,8 unidades,1300,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722884672/g2k0pfryfq0xcknrjq5k.webp,true
"""66b1224e76200a3b770e4113""",toallitas,normal,calipso,8 unidades,650,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722884685/zisewafynajlxusb4qnb.webp,true
"""66b1226f76200a3b770e4114""",toallitas,normal con gel,calipso,16 unidades,1150,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722884718/qbbxbosnak5dugswdl6n.webp,true
"""66b122d276200a3b770e4115""",tampones,super,nosotras,8 unidades,2500,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722884817/w6xcked6y7cubb60b7n0.webp,true
"""66b1235076200a3b770e4116""",cerveza,session ipa,salta cautiva,473 cm³,2000,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722884944/j6xeww573bwfl1ppirpc.webp,true
"""66b1243576200a3b770e4117""","desodorante ",odorono,rexona,60g,1400,limpieza,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722885172/zs9psdihydkaluejwz4i.webp,true
"""66b1264976200a3b770e4118""",baloncitos,chocolatados,granix,150g,1100,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722885704/qf7kupokowxkcemjhqa9.webp,true
"""66b1268c76200a3b770e4119""",cereales,frutos rojos,naturitos granix,90g,1050,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722885772/d6xu0z0atyetmffkenp9.webp,true
"""66b1269b76200a3b770e411a""",cereales,dulce de leche,naturitos granix,90g,1050,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722885786/p883h5go1tx4awkzb2wo.webp,true
"""66b1274c76200a3b770e411b""",mermelada,durazno,la campagnola,454g,2650,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722885963/uv3svpnntlpq0f1ohbvk.webp,true
"""66b1275a76200a3b770e411c""",mermelada,frutilla,la campagnola,454g,3200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722885978/eekz5jfxpt270xzyihcy.webp,true
"""66b1276976200a3b770e411d""",mermelada,ciruela,la campagnola,454g,2650,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722885992/jyasmoqvgfgnguy7qqwt.webp,true
"""66b1277a76200a3b770e411e""",mermelada,naranja,la campagnola,454g,2650,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886010/m9vx9a9ur882i6wfrfou.webp,true
"""66b1279b76200a3b770e4120""",mermelada,"arándano ",la campagnola,454g,3200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886043/isyqvlrqogfh38fgykgi.webp,true
"""66b127a976200a3b770e4121""",mermelada,frutos rojos,la campagnola,454g,3200,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886057/fi9ps1qurqlxybo2milt.webp,true
"""66b127cb76200a3b770e4122""",mermelada,damasco,BC la campagnola,390g,2750,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886090/anp3ny2adgkdku2qqmpi.webp,true
"""66b127db76200a3b770e4123""",mermelada,frutilla,BC la campagnola,390g,3350,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886107/tkeqzkwkpiyocyidr9pa.webp,true
"""66b127e976200a3b770e4124""",mermelada,ciruela,BC la campagnola,390g,2750,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886121/uisk1hsdhjtaql0bh2d6.webp,true
"""66b127fa76200a3b770e4125""",mermelada,naranja,BC la campagnola,390g,2750,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886138/puacn9joi9bww7cxav2z.webp,true
"""66b1280776200a3b770e4126""",mermelada,"arándano ",BC la campagnola,390g,3350,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886151/mqdiodrq8q34bq3neo4o.webp,true
"""66b1289c76200a3b770e4127""",mermelada,frutos rojo,BC la campagnola,390g,3350,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886299/bwmmnr6ljrsv9jyw71pu.webp,true
"""66b1291076200a3b770e4128""",vino,cabernet suavignon,"eugenio bustos ",750cm³,4200,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886416/kj8wshtrnwvt7fox7zr0.webp,true
"""66b1295b76200a3b770e4129""",vino,malbec,eugenio bustos,750cm³,4200,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886491/hf48sd8hsnsvvi1dhmc5.webp,true
"""66b1298076200a3b770e412a""",vino,suavignon blanc,colon selecto,750cm³,4100,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886527/ujd5qaacpzk0icqinzcq.webp,false
"""66b1298d76200a3b770e412b""",vino,chardonnay,colon selecto,750cm³,4100,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886541/gyzoykoyevs0q6gyqflt.webp,true
"""66b129a176200a3b770e412c""",vino,"tinto dulce ",colon selecto,750cm³,4100,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886560/nkrkm8vuf6ncdstxtimp.webp,true
"""66b129b976200a3b770e412d""",vino,dulce fresco rose,colon selecto,750cm³,4100,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886585/u6fxzgvxufsphzpzdu4i.webp,false
"""66b12a8b76200a3b770e412f""",cappuccino,tradicional,dolca nescafe,125g,2790,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886794/pspwop2k3k0rmznccsww.webp,true
"""66b12ab676200a3b770e4130""",cappuccino,tradicional,la virginia,125g,3500,cafe,https://res.cloudinary.com/dp7xhhcec/image/upload/v1722886837/vje3nhpe4y6zkud4k5qx.webp,true
"""66bea619ece037bcdf37b1c9""",leche,0 lactosa sachet,la serenisima,1lt,1650,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770392/xatys45r739pilhyk5lv.webp,true
"""66bea63fece037bcdf37b1ca""",leche,liviana sachet,la serenisima,1lt,1650,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770430/w2bgtqyho34afvtmmnqk.webp,true
"""66bea652ece037bcdf37b1cb""",leche,entera sachet,la serenisima,1lt,1650,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770449/mamnjgvffeeperkqrcoi.webp,true
"""66bea672ece037bcdf37b1cc""",leche,entera larga vida,la serenisima,1lt,2000,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770482/srtrxwe7hfo6ul7icupb.webp,true
"""66bea684ece037bcdf37b1cd""",leche,liviana larga vida,la serenisima,1lt,2000,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770499/dpagmqahlnra1s0npe3m.webp,true
"""66bea6dfece037bcdf37b1ce""",leche,entera botella,la serenisima,1lt,2100,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770591/phpfkeivyqqfcvbq6kwo.webp,true
"""66bea6eeece037bcdf37b1cf""",leche,liviana botella,la serenisima,1lt,2100,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770605/e8kufyrzuiye8wpmplok.webp,true
"""66bea711ece037bcdf37b1d0""",leche,0 lactosa botella,la serenisima,1lt,2200,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770641/rapnyz6yly8zeiycozqm.webp,true
"""66bea817ece037bcdf37b1d1""",energizante,"clásica ",monster,473ml,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770903/aayzrottw42lo5qfuhhr.webp,true
"""66bea82dece037bcdf37b1d2""",energizante,mango loco,monster,473ml,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770924/hddywp1pyzqkwwve7rcr.webp,true
"""66bea84aece037bcdf37b1d3""",energizante,the doctor,monster,473ml,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723770953/slrfk7rgi2r0kr3m0hv4.webp,true
"""66bea878ece037bcdf37b1d4""",energizante,watermelon,monster,473ml,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723771000/y47y0xcxgkxwvidenfmr.webp,true
"""66bea896ece037bcdf37b1d5""",energizante,white pineapple,monster,473ml,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723771029/jjbstgrddz7enjfwunqv.webp,true
"""66bea8baece037bcdf37b1d6""",energizante,paradise,monster,473ml,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723771065/v27rlahjilfmh0wlopt5.webp,true
"""66bea8cbece037bcdf37b1d7""",energizante,sunrise,monster,473ml,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723771082/fb4d6y4r7tm8nvw8tn0j.webp,true
"""66bea8e2ece037bcdf37b1d8""",energizante,sin azucar,monster,473ml,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723771106/hpsc5gfp4flyj171slwh.webp,true
"""66bea907ece037bcdf37b1d9""",energizante,zero,monster,473ml,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723771142/ivl6gq6kpp14hqofenzp.webp,true
"""66bf5db2ece037bcdf37b1da""",yogur,firme clásico con cereales,la serenisima,159g,1450,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723817394/dfroxhf36yf7cogxwiqj.webp,true
"""66bf5de2ece037bcdf37b1db""",yogur,firme clásico vainilla,la serenisima,190g,890,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723817832/yjhxniwxrxhovzcxdstd.webp,true
"""66bf5e3dece037bcdf37b1dc""",yogur,firme clasico frutilla,la serenisima,190g,890,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723817533/wcznm43islaeatl86od2.webp,true
"""66bf6004ece037bcdf37b1de""",yogur,firme vainilla,la serenisima,120g,730,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723817988/r0hic3ilryiqbnwmf94c.webp,false,"{""url"":""https://res.cloudinary.com/dp7xhhcec/image/upload/v1740609752/products-diego/etbjjksmlaxinynoxkcp.webp"",""public_id"":""products-diego/etbjjksmlaxinynoxkcp""}"
"""66bf6068ece037bcdf37b1df""",yogur,firme descremado vainilla,la serenisima,190g,890,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818087/a6dofium7bk1kwb4pd8v.webp,true
"""66bf60a4ece037bcdf37b1e0""",yogur,firme descremado frutilla,la serenisima,190g,890,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818148/pmuzcbvh9gpmf4zezpt5.webp,true
"""66bf6124ece037bcdf37b1e1""",yogur,sachet vainilla,la serenisima,900g,1800,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818276/fm5qijwazwl7mv7g3qve.webp,true
"""66bf6136ece037bcdf37b1e2""",yogur,sachet frutilla,la serenisima,900g,1800,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818293/sfy44ynwt02a2ekiocq2.webp,true
"""66bf614dece037bcdf37b1e3""",yogur,descremado sachet frutilla,la serenisima,900g,1800,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818356/mmlz24l1arq4iwg4s2r3.webp,true
"""66bf615fece037bcdf37b1e4""",yogur,descremado sachet vainilla,la serenisima,900g,1800,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818335/rpgegqjdjbl17xmputff.webp,true
"""66bf61e9ece037bcdf37b1e5""",queso rallado,reggianito,la serenisima,35g,1100,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818472/d1hrsbmhrbypt6xhisim.webp,true
"""66bf6221ece037bcdf37b1e6""",dulce de leche,"clásico ",la serenisima,400g,3020,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818528/q2advjkkc4bxf2pkyufs.webp,true
"""66bf6243ece037bcdf37b1e7""",dulce de leche,"clásico ",la serenisima,250g,2200,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818562/xvq5jbdotwlx2b6kqys2.webp,true
"""66bf62b8ece037bcdf37b1e8""",queso crema,"clásico ",la serenisima,290g,2100,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818680/guejcce0qijneuvskemr.webp,true
"""66bf62ddece037bcdf37b1e9""",queso crema,light,la serenisima,290g,2100,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818715/tponjsghcpmp35dgaocp.webp,true
"""66bf635dece037bcdf37b1ea""",chocolatada,"clásico ",la serenisima,1lt,3700,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818845/umu1d62i07xzry0bncy8.webp,true
"""66bf6385ece037bcdf37b1eb""",manteca,"clásico ",la serenisima,200g,3400,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818884/wekl7i3ychbv8yhiw0wd.webp,true
"""66bf639aece037bcdf37b1ec""",manteca,"clásico ",la serenisima,100g,1850,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818906/mwnwf6zokyvceo4uovsn.webp,true
"""66bf63e8ece037bcdf37b1ed""",manteca,"clásico ",tonadita,100g,1530,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723818983/kjhowi6gxeb4yza4fggj.webp,true
"""66bf63faece037bcdf37b1ee""",manteca,"clásico ",tonadita,200g,2800,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723819002/bqvcppilseocdyx8fcuf.webp,true
"""66bf6434ece037bcdf37b1ef""",crema de leche,clásica,tonadita,200g,1890,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723819060/ygaqwu6slgmec1apaksm.webp,true
"""66bf6446ece037bcdf37b1f0""",crema de leche,clásica,tonadita,350g,3500,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723819078/i5aiv9sgats3vq4sduud.webp,true
"""66bf64beece037bcdf37b1f1""",queso crema,original,patagonia tonadita,300g,2700,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723819197/xfpgxsdhggbuxud7rhdy.webp,true
"""66bf64d5ece037bcdf37b1f2""",queso crema,reducido,patagonia tonadita,300g,2700,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723819221/jvh8gy4tgqibmk175sbt.webp,true
"""66bf6512ece037bcdf37b1f3""",queso ultable,"jamón ",tonadita,180g,1600,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723819282/zv2tgwtthfrtukg7isqc.webp,true
"""66bf6521ece037bcdf37b1f4""",queso ultable,gruyere,tonadita,180g,1600,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723819296/roaxpo8p7kdo9e4sw6nv.webp,true
"""66bf652cece037bcdf37b1f5""",queso ultable,reducido,tonadita,180g,1600,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723819307/hs21xustdvnqxv1nkppf.webp,true
"""66bf653aece037bcdf37b1f6""",queso ultable,clasico,tonadita,180g,1600,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723819322/qnpvdlhx6gnamll8we8t.webp,true
"""66bf6549ece037bcdf37b1f7""",queso ultable,queso azul,tonadita,180g,1600,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1723819337/tbbg5qkzxf5srtn5iits.webp,true
"""66c4979dec410e622a68d2d2""",queso ultable,cheddar,tonadita,180g,1600,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724159901/u0nqvivbi1obnxfvkae5.webp,true
"""66c49803ec410e622a68d2d3""",queso cheddar,"en fetas ",tonadita,10 fetas,2000,frescos,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724160002/z1vgfdovqnglqog3fdr3.webp,true
"""66c4984fec410e622a68d2d4""","agua saborizada ",limonada,aquarius,1.5lt,2100,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724160079/pglb7ultr1ambhnzlhjn.webp,true
"""66c49ac3ec410e622a68d2d5""","agua saborizada ",manzana,aquarius,1.5lt,2100,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724160706/tp1ssoyfmcpspwkuxhlv.webp,true
"""66c49af3ec410e622a68d2d6""","agua saborizada ",manzana,aquarius,1.5lt,2100,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724160754/j4zgpz4yuy12qg33zdr6.webp,true
"""66c49b00ec410e622a68d2d7""","agua saborizada ",naranja,aquarius,1.5lt,2100,bebidas_sin_alcohol,,true
"""66c49b0dec410e622a68d2d8""","agua saborizada ",pera,aquarius,1.5lt,2100,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724160781/eg7wmf35pvzcl1yhangk.webp,true
"""66c49b18ec410e622a68d2d9""","agua saborizada ",pomelo,aquarius,1.5lt,2100,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724160791/egtjax4qayatqij21hgw.webp,true
"""66c49b88ec410e622a68d2da""","agua saborizada ",manzana,aquarius,"2,25lt",2900,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724160904/jxufjogifftjlunszvnl.webp,true
"""66c49b9aec410e622a68d2db""","agua saborizada ",pera,aquarius,"2,25lt",2900,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724160921/efywbt7msyo8cdpve3l4.webp,true
"""66c49ba5ec410e622a68d2dc""","agua saborizada ",pomelo,aquarius,"2,25lt",2900,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724160932/tvlumuhjbc1dfbkeikiy.webp,true
"""66c49bb1ec410e622a68d2dd""","agua saborizada ",pomelo rosado,aquarius,"2,25lt",2900,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724160944/ckshmvi0t3wlnl26hn9k.webp,true
"""66c49d4bec410e622a68d2de""",bebida deportiva,mountain blast,powerade,500ml,1400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161355/pqnb7ovzgk2xuhdw7xtk.webp,true
"""66c49d56ec410e622a68d2df""",bebida deportiva,manzana,powerade,500ml,1400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161366/ogfgc1qmf6r5if0yjk0l.webp,true
"""66c49d64ec410e622a68d2e0""",bebida deportiva,frutas tropicales,powerade,500ml,1400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161380/jv0hepi5hkwhqqpjzfxq.webp,true
"""66c49d86ec410e622a68d2e1""",bebida deportiva,uva,powerade,500ml,1400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161414/rvi2upkiwawiyfhtjqho.webp,true
"""66c49dfcec410e622a68d2e2""",jugo,multifruta,cepita,1lt,1800,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161531/nfjub2rsaehc74pulvum.webp,true
"""66c49e32ec410e622a68d2e3""",jugo,durazno delicioso,cepita,995ml,1800,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161586/pdrmxw0rjlg6v7w1njfg.webp,true
"""66c49e75ec410e622a68d2e4""",jugo,soja + frutas tropicales,ades,1 lt,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161652/cyio05bcxw6kwhdote9y.webp,true
"""66c49e87ec410e622a68d2e5""",jugo,soja + naranja,ades,1 lt,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161671/nqakrkoruke855s1nihi.webp,true
"""66c49e92ec410e622a68d2e6""",jugo,soja + manzana,ades,1 lt,2000,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161682/q8kk3gkgfjvyth6jd4he.webp,true
"""66c49ea9ec410e622a68d2e7""",jugo,soja + manzana,ades,200ml,750,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161705/vnrreo9jusp8m1b4l8wq.webp,true
"""66c49eb6ec410e622a68d2e8""",jugo,soja + naranja,ades,200ml,750,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161718/h1fae3lrgejbdqzwdtmu.webp,true
"""66c49ec5ec410e622a68d2e9""",jugo,soja + frutas tropicales,ades,200ml,750,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161732/roihe8a4bwrwa6zsusuo.webp,true
"""66c49ee9ec410e622a68d2ea""",galleta,surtido,terrabusi,390g,1800,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161769/nbn3aeyr5muynncfdjc6.webp,true
"""66c49f28ec410e622a68d2eb""",jugo,manzana,cepita,1lt,1800,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161831/mjrqgbv1t5ka20pc5zl8.webp,true
"""66c49f32ec410e622a68d2ec""",jugo,naranja,cepita,1lt,1800,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161842/geuyedlkemf0yc0sa6gb.webp,true
"""66c49f49ec410e622a68d2ed""",jugo,naranja tentacion,cepita,995ml,1800,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161865/yqb6bqgsnl3ojvmynsdl.webp,true
"""66c49f65ec410e622a68d2ee""",jugo,ananá mandarina,cepita mix,995ml,1800,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161893/rfmow3fsadbd4a0yejov.webp,true
"""66c49f8cec410e622a68d2ef""",jugo,frutilla mango,cepita mix,995ml,1800,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161932/nqjgfqgljl7uhveu1gzh.webp,true
"""66c49fb1ec410e622a68d2f0""",bebida deportiva,powerade,gold rush,500ml,1400,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724161969/at3qqancfhs64zhts8i2.webp,true
"""66c880f3ec410e622a68d2f1""",aceite,de girasol,cañuelas,1.5lt,3100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724416243/ywjstiq3x7nydaqxs8mv.webp,true
"""66c88146ec410e622a68d2f2""",aceite,de girasol,cañuelas,900ml,2100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724416325/lloqyztgiwfny8qpuh7i.webp,true
"""66c881fdec410e622a68d2f3""",galleta,clásica,oreo,118g,1500,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724416509/gtjft2vb9crkbxoefn33.webp,true
"""66c8825aec410e622a68d2f4""",galleta,sin gluten,oreo,95g,2000,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724416601/wftqeyhliz1iusnlabsr.webp,true
"""66c882dbec410e622a68d2f6""",galleta,mini,oreo,50g,750,galletas,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724416730/cy6kmgcsmqvyofvspyv5.webp,true
"""66c887deec410e622a68d2f7""",energizante,,redbull,335ml,2300,bebidas_sin_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724418013/qotli3w8sfl4oqg2qxdu.webp,true
"""66c88866ec410e622a68d2f8""","aderezo ",ketchup,hellmanns,250g,1860,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724418149/m4opt02npfdbuh5zmbyt.webp,true
"""66c889a7ec410e622a68d2f9""",aderezo,mayonesa clásica,hellmanns,1kg,4100,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724418471/s6a6njjdvzksmxabtj3d.webp,true
"""66c889e4ec410e622a68d2fa""",aderezo,mayonesa clásica,hellmanns,475g,1910,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1724418532/oywjgfvqgzkof1g0wvvt.webp,true
"""66d33714ec410e622a68d2fb""",fernet,,branca,450ml,7100,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725118228/sdjo3zgnqlay9lc6la0d.webp,true
"""66d3372aec410e622a68d2fc""",fernet,,branca,750ml,10200,bebidas_con_alcohol,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725118249/bixzyq9czmbu7q41gxrq.webp,true
"""66d339a4ec410e622a68d2fd""",legumbres,trigo pelado,egran,500g,1950,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725118883/cuovmb5dnbvxuh0efsji.webp,true
"""66d339b0ec410e622a68d2fe""",legumbres,trigo burgol,egran,500g,3170,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725118896/fqnieghyzum8k8necdav.webp,true
"""66d339bdec410e622a68d2ff""",legumbres,soja,egran,500g,1,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725118909/ic4dxyeoztdfjw1p656o.webp,false
"""66d339d9ec410e622a68d300""",legumbres,semola,egran,500g,2060,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725118936/aweocyq2abt767xajklc.webp,true
"""66d339f9ec410e622a68d301""",legumbres,porotos colorados,egran,500g,1,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725118968/wfdoddj6tzdwob3mqae4.webp,false
"""66d33a06ec410e622a68d302""",legumbres,porotos arubia,egran,500g,3600,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725118982/oqfgvyffkpfggis2uggy.webp,false
"""66d33a26ec410e622a68d303""",maiz,pisingallo,egran,500g,900,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119014/ft05gjvjxh2v1z19ysef.webp,true
"""66d33a37ec410e622a68d304""",maiz,pelado blanco,egran,500g,1900,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119030/e1b30p0dzpjof3ng36ku.webp,false
"""66d33a47ec410e622a68d305""",maiz,pelado colorado,egran,500g,1,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119047/maw6r40hzl7vjo0m7obe.webp,false
"""66d33a6cec410e622a68d306""",lentejones,sin remojo previo,egran,400g,3250,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119084/vbtfzwnvpl4weipi9pqj.webp,true
"""66d33a83ec410e622a68d307""",lentejas,premium,granix,400g,1,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119107/utmvmrlt2tjbbygpkba8.webp,false
"""66d33aa0ec410e622a68d308""",lentejas,super rapidas,egran,400g,2450,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119136/u0c0kd1h0wjxt8lkaktf.webp,true
"""66d33acaec410e622a68d309""",jardinera,de cereales y legumbres,egran,400g,1750,almacen,https://res.cloudinary.com/dp7xhhcec/image/upload/v1725119177/ku1lxqqonfvt8yfneniv.webp,true
